MovieNumber,Title,Myrating,Genre,MyGenre,Director Name
4236,The Bourne Legacy,56,Action,logicists,Tony Gilroy
4237,The Brass Teapot,67,Comedy,parroter,Ramaa Mosley
4238,The Cabin in the Woods,95,Fantasy,hell-rake,Drew Goddard
4239,The Campaign,47,Comedy,triphylite,Jay Roach
4240,The Cold Light of Day,4,Action,distancy,Mabrouk El Mechri
4241,The Collection,81,Action,spinnies,Marcus Dunstan
4242,The Dark Knight Rises,93,Action,resmethrin,Christopher Nolan
4243,The Devil Inside,81,Horror,angledozer,William Brent Bell
4244,The Dictator,14,Comedy,ethoxylate,Larry Charles
4245,The Expendables 2,93,Action,ursidae,Simon West
4246,The Five-Year Engagement,95,Comedy,whippowill,Nicholas Stoller
4247,The Ghastly Love of Johnny X,43,Comedy,silurid,Paul Bunnell
4248,The Guilt Trip,82,Comedy,bardiche,Anne Fletcher
4249,The Hobbit: An Unexpected Journey,1,Adventure,logicists,Peter Jackson
4250,The Hunger Games,37,Adventure,parroter,Gary Ross
4251,The Hunt,52,Drama,hell-rake,Thomas Vinterberg
4252,The Iceman,92,Biography,triphylite,Ariel Vromen
4253,The Impossible,43,Drama,distancy,J.A. Bayona
4254,The Lords of Salem,12,Drama,spinnies,Rob Zombie
4255,The Lucky One,14,Drama,resmethrin,Scott Hicks
4256,The Man with the Iron Fists,41,Action,angledozer,RZA
4257,The Master,90,Drama,ethoxylate,Paul Thomas Anderson
4258,The Odd Life of Timothy Green,56,Comedy,ursidae,Peter Hedges
4259,The Oogieloves in the Big Balloon Adventure,37,Adventure,whippowill,Matthew Diamond
4260,The Other Dream Team,41,Documentary,silurid,Marius A. Markevicius
4261,The Perks of Being a Wallflower,63,Drama,bardiche,Stephen Chbosky
4262,The Pirates! Band of Misfits,32,Adventure,logicists,Peter Lord
4263,The Place Beyond the Pines,7,Crime,parroter,Derek Cianfrance
4264,The Possession,46,Horror,hell-rake,Ole Bornedal
4265,The Raven,29,Crime,triphylite,James McTeigue
4266,The Sessions,34,Biography,distancy,Ben Lewin
4267,The Sweeney,39,Action,spinnies,Nick Love
4268,The Twilight Saga: Breaking Dawn - Part 2,65,Adventure,resmethrin,Bill Condon
4269,The Vow,28,Drama,angledozer,Michael Sucsy
4270,The Watch,82,Action,ethoxylate,Akiva Schaffer
4271,The Woman in Black,39,Drama,ursidae,James Watkins
4272,The Words,29,Drama,whippowill,Brian Klugman
4273,Think Like a Man,51,Comedy,silurid,Tim Story
4274,This Is 40,74,Comedy,bardiche,Judd Apatow
4275,This Means War,32,Action,logicists,McG
4276,Tim and Eric's Billion Dollar Movie,23,Comedy,parroter,Tim Heidecker
4277,To Rome with Love,97,Comedy,hell-rake,Woody Allen
4278,Underworld: Awakening,6,Action,triphylite,MÃ¥ns MÃ¥rlind
4279,Vamps,98,Comedy,distancy,Amy Heckerling
4280,What to Expect When You're Expecting,64,Comedy,spinnies,Kirk Jones
4281,Wrath of the Titans,43,Action,resmethrin,Jonathan Liebesman
4282,Wreck-It Ralph,56,Adventure,angledozer,Rich Moore
4283,Zero Dark Thirty,37,Drama,ethoxylate,Kathryn Bigelow
4284,12 Years a Slave,54,Biography,ursidae,Steve McQueen
4285,2 Guns,60,Action,whippowill,Baltasar KormÃ¡kur
4286,20 Feet from Stardom,70,Documentary,silurid,Morgan Neville
4287,21 & Over,86,Comedy,bardiche,Jon Lucas
4288,42,49,Biography,logicists,Brian Helgeland
4289,47 Ronin,74,Action,parroter,Carl Rinsch
4290,A Good Day to Die Hard,19,Action,hell-rake,John Moore
4291,A Haunted House,64,Comedy,triphylite,Michael Tiddes
4292,A Madea Christmas,82,Comedy,distancy,Tyler Perry
4293,About Time,4,Drama,spinnies,Richard Curtis
4294,Admission,33,Comedy,resmethrin,Paul Weitz
4295,Adore,12,Drama,angledozer,Anne Fontaine
4296,After Earth,77,Action,ethoxylate,M. Night Shyamalan
4297,All Is Lost,26,Action,ursidae,J.C. Chandor
4298,American Hustle,12,Crime,whippowill,David O. Russell
4299,Anchorman 2: The Legend Continues,56,Comedy,silurid,Adam McKay
4300,Antarctica: A Year on Ice,74,Adventure,bardiche,Anthony Powell
4301,August: Osage County,12,Drama,logicists,John Wells
4302,Bad Grandpa,62,Comedy,parroter,Jeff Tremaine
4303,Bad Words,21,Comedy,hell-rake,Jason Bateman
4304,Baggage Claim,92,Comedy,triphylite,David E. Talbert
4305,Battle of the Year,51,Drama,distancy,Benson Lee
4306,Beautiful Creatures,11,Drama,spinnies,Richard LaGravenese
4307,Before Midnight,23,Drama,resmethrin,Richard Linklater
4308,Begin Again,61,Drama,angledozer,John Carney
4309,Black Nativity,12,Drama,ethoxylate,Kasi Lemmons
4310,Blood Ties,69,Crime,ursidae,Guillaume Canet
4311,Blue Jasmine,98,Drama,whippowill,Woody Allen
4312,Blue Ruin,18,Crime,silurid,Jeremy Saulnier
4313,Broken City,24,Crime,bardiche,Allen Hughes
4314,"Buen DÃ?a, RamÃ?n",11,Drama,logicists,Jorge RamÃ?rez SuÃ¡rez
4315,Captain Phillips,32,Biography,parroter,Paul Greengrass
4316,Carrie,88,Drama,hell-rake,Kimberly Peirce
4317,Cheap Thrills,45,Comedy,triphylite,E.L. Katz
4318,"Cinco de Mayo, La Batalla",30,Drama,distancy,Rafa Lara
4319,Cloudy with a Chance of Meatballs 2,3,Animation,spinnies,Cody Cameron
4320,Dallas Buyers Club,2,Biography,resmethrin,Jean-Marc VallÃ©e
4321,Dead Man Down,5,Action,angledozer,Niels Arden Oplev
4322,Delivery Man,81,Comedy,ethoxylate,Ken Scott
4323,Despicable Me 2,44,Animation,ursidae,Pierre Coffin
4324,Don Jon,14,Comedy,whippowill,Joseph Gordon-Levitt
4325,Elysium,81,Action,silurid,Neill Blomkamp
4326,Ender's Game,37,Action,bardiche,Gavin Hood
4327,Enough Said,77,Comedy,logicists,Nicole Holofcener
4328,Epic,84,Adventure,parroter,Chris Wedge
4329,Escape from Planet Earth,92,Adventure,hell-rake,Cal Brunker
4330,Escape Plan,85,Action,triphylite,Mikael HÃ¥fstrÃ¶m
4331,Evil Dead,11,Horror,distancy,Fede Alvarez
4332,Free Birds,88,Adventure,spinnies,Jimmy Hayward
4333,Frozen,89,Adventure,resmethrin,Chris Buck
4334,Fruitvale Station,56,Biography,angledozer,Ryan Coogler
4335,G.I. Joe: Retaliation,78,Action,ethoxylate,Jon M. Chu
4336,Gangster Squad,56,Action,ursidae,Ruben Fleischer
4337,Getaway,67,Action,whippowill,Courtney Solomon
4338,Gravity,95,Adventure,silurid,Alfonso CuarÃ?n
4339,Grown Ups 2,47,Comedy,bardiche,Dennis Dugan
4340,Grudge Match,4,Comedy,logicists,Peter Segal
4341,Hansel & Gretel: Witch Hunters,81,Action,parroter,Tommy Wirkola
4342,Her,93,Drama,hell-rake,Spike Jonze
4343,Home Run,81,Drama,triphylite,David Boyd
4344,Homefront,14,Action,distancy,Gary Fleder
4345,Identity Thief,93,Comedy,spinnies,Seth Gordon
4346,Inside Llewyn Davis,95,Drama,resmethrin,Ethan Coen
4347,Insidious: Chapter 2,43,Fantasy,angledozer,James Wan
4348,Instructions Not Included,82,Comedy,ethoxylate,Eugenio Derbez
4349,Iron Man 3,1,Action,ursidae,Shane Black
4350,Jack the Giant Slayer,37,Adventure,whippowill,Bryan Singer
4351,Joe,52,Drama,silurid,David Gordon Green
4352,Kevin Hart: Let Me Explain,92,Comedy,bardiche,Leslie Small
4353,Kick-Ass 2,43,Action,logicists,Jeff Wadlow
4354,Labor Day,12,Drama,parroter,Jason Reitman
4355,Last Vegas,14,Comedy,hell-rake,Jon Turteltaub
4356,Lee Daniels' The Butler,41,Biography,triphylite,Lee Daniels
4357,Legends of Oz: Dorothy's Return,90,Adventure,distancy,Will Finn
4358,Lone Survivor,56,Action,spinnies,Peter Berg
4359,Machete Kills,37,Action,resmethrin,Robert Rodriguez
4360,Mama,41,Fantasy,angledozer,AndrÃ©s Muschietti
4361,Man of Steel,63,Action,ethoxylate,Zack Snyder
4362,Mandela: Long Walk to Freedom,32,Biography,ursidae,Justin Chadwick
4363,Monsters University,7,Adventure,whippowill,Dan Scanlon
4364,Movie 43,46,Comedy,silurid,Elizabeth Banks
4365,Nebraska,29,Adventure,bardiche,Alexander Payne
4366,Now You See Me,34,Crime,logicists,Louis Leterrier
4367,Oblivion,39,Action,parroter,Joseph Kosinski
4368,Oculus,65,Horror,hell-rake,Mike Flanagan
4369,Of Horses and Men,28,Comedy,triphylite,Benedikt Erlingsson
4370,Olympus Has Fallen,82,Action,distancy,Antoine Fuqua
4371,One Direction: This Is Us,39,Documentary,spinnies,Morgan Spurlock
4372,Only God Forgives,29,Crime,resmethrin,Nicolas Winding Refn
4373,Out of the Furnace,51,Crime,angledozer,Scott Cooper
4374,Oz the Great and Powerful,74,Adventure,ethoxylate,Sam Raimi
4375,Pacific Rim,32,Action,ursidae,Guillermo del Toro
4376,Pain & Gain,23,Comedy,whippowill,Michael Bay
4377,Parker,97,Action,silurid,Taylor Hackford
4378,Peeples,6,Comedy,bardiche,Tina Gordon Chism
4379,Percy Jackson: Sea of Monsters,98,Adventure,logicists,Thor Freudenthal
4380,Philomena,64,Biography,parroter,Stephen Frears
4381,Prisoners,43,Crime,hell-rake,Denis Villeneuve
4382,R.I.P.D.,56,Action,triphylite,Robert Schwentke
4383,R100,37,Comedy,distancy,Hitoshi Matsumoto
4384,RED 2,54,Action,spinnies,Dean Parisot
4385,Riddick,60,Action,resmethrin,David Twohy
4386,Runner Runner,70,Crime,angledozer,Brad Furman
4387,Rush,86,Action,ethoxylate,Ron Howard
4388,Safe Haven,49,Drama,ursidae,Lasse HallstrÃ¶m
4389,Saving Mr. Banks,74,Biography,whippowill,John Lee Hancock
4390,Scary Movie 5,19,Comedy,silurid,Malcolm D. Lee
4391,Side Effects,64,Crime,bardiche,Steven Soderbergh
4392,Snitch,82,Action,logicists,Ric Roman Waugh
4393,Snowpiercer,4,Action,parroter,Joon-ho Bong
4394,Star Trek Into Darkness,33,Action,hell-rake,J.J. Abrams
4395,Stoker,12,Drama,triphylite,Chan-wook Park
4396,Texas Chainsaw 3D,77,Horror,distancy,John Luessenhop
4397,The Adventurer: The Curse of the Midas Box,26,Adventure,spinnies,Jonathan Newman
4398,The Amazing Catfish,12,Comedy,resmethrin,Claudia Sainte-Luce
4399,The Best Man Holiday,56,Comedy,angledozer,Malcolm D. Lee
4400,The Best Offer,74,Crime,ethoxylate,Giuseppe Tornatore
4401,The Big Wedding,12,Comedy,ursidae,Justin Zackham
4402,The Book Thief,62,Drama,whippowill,Brian Percival
4403,The Call,21,Crime,silurid,Brad Anderson
4404,The Canyons,92,Drama,bardiche,Paul Schrader
4405,The Conjuring,51,Horror,logicists,James Wan
4406,The Counselor,11,Crime,parroter,Ridley Scott
4407,The Croods,23,Adventure,hell-rake,Kirk De Micco
4408,The East,61,Drama,triphylite,Zal Batmanglij
4409,The Fifth Estate,12,Biography,distancy,Bill Condon
4410,The Grandmaster,69,Action,spinnies,Kar-Wai Wong
4411,The Great Beauty,98,Drama,resmethrin,Paolo Sorrentino
4412,The Great Gatsby,18,Drama,angledozer,Baz Luhrmann
4413,The Green Inferno,24,Adventure,ethoxylate,Eli Roth
4414,The Heat,11,Action,ursidae,Paul Feig
4415,The Hobbit: The Desolation of Smaug,32,Adventure,whippowill,Peter Jackson
4416,The Hunger Games: Catching Fire,88,Adventure,silurid,Francis Lawrence
4417,The Immigrant,45,Drama,bardiche,James Gray
4418,The Incredible Burt Wonderstone,30,Comedy,logicists,Don Scardino
4419,The Internship,3,Comedy,parroter,Shawn Levy
4420,The Knife of Don Juan,2,Comedy,hell-rake,Tom Sanchez
4421,The Last Days on Mars,5,Horror,triphylite,Ruairi Robinson
4422,The Last Exorcism Part II,81,Drama,distancy,Ed Gass-Donnelly
4423,The Last Stand,44,Action,spinnies,Jee-woon Kim
4424,The Lone Ranger,14,Action,resmethrin,Gore Verbinski
4425,The Lunchbox,81,Drama,angledozer,Ritesh Batra
4426,The Mortal Instruments: City of Bones,37,Fantasy,ethoxylate,Harald Zwart
4427,The Purge,77,Horror,ursidae,James DeMonaco
4428,The Railway Man,84,Biography,whippowill,Jonathan Teplitzky
4429,The Secret Life of Walter Mitty,92,Adventure,silurid,Ben Stiller
4430,The Smurfs 2,85,Adventure,bardiche,Raja Gosnell
4431,The Spectacular Now,11,Comedy,logicists,James Ponsoldt
4432,The To Do List,88,Comedy,parroter,Maggie Carey
4433,The Way Way Back,89,Comedy,hell-rake,Nat Faxon
4434,The Wolf of Wall Street,56,Biography,triphylite,Martin Scorsese
4435,The Wolverine,78,Action,distancy,James Mangold
4436,The World's End,56,Action,spinnies,Edgar Wright
4437,The Young and Prodigious T.S. Spivet,67,Action,resmethrin,Jean-Pierre Jeunet
4438,This Is the End,95,Comedy,angledozer,Evan Goldberg
4439,Thor: The Dark World,47,Action,ethoxylate,Alan Taylor
4440,Thunder and the House of Magic,4,Adventure,ursidae,Jeremy Degruson
4441,Trance,81,Crime,whippowill,Danny Boyle
4442,Turbo,93,Adventure,silurid,David Soren
4443,Walking with Dinosaurs 3D,81,Adventure,bardiche,Barry Cook
4444,Warm Bodies,14,Comedy,logicists,Jonathan Levine
4445,We're the Millers,93,Comedy,parroter,Rawson Marshall Thurber
4446,White House Down,95,Action,hell-rake,Roland Emmerich
4447,World War Z,43,Action,triphylite,Marc Forster
4448,22 Jump Street,82,Action,distancy,Phil Lord
4449,3 Days to Kill,1,Action,spinnies,McG
4450,300: Rise of an Empire,37,Action,resmethrin,Noam Murro
4451,A Haunted House 2,52,Comedy,angledozer,Michael Tiddes
4452,A Lego Brickumentary,92,Documentary,ethoxylate,Kief Davidson
4453,A Million Ways to Die in the West,43,Comedy,ursidae,Seth MacFarlane
4454,A Most Violent Year,12,Action,whippowill,J.C. Chandor
4455,A Most Wanted Man,14,Crime,silurid,Anton Corbijn
4456,A Walk Among the Tombstones,41,Crime,bardiche,Scott Frank
4457,About Last Night,90,Comedy,logicists,Steve Pink
4458,Addicted,56,Drama,parroter,Bille Woodruff
4459,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",37,Comedy,hell-rake,Miguel Arteta
4460,Aloft,41,Drama,triphylite,Claudia Llosa
4461,American Sniper,63,Action,distancy,Clint Eastwood
4462,And So It Goes,32,Comedy,spinnies,Rob Reiner
4463,Annabelle,7,Horror,resmethrin,John R. Leonetti
4464,Annie,46,Comedy,angledozer,Will Gluck
4465,"As Above, So Below",29,Horror,ethoxylate,John Erick Dowdle
4466,Atlas Shrugged: Who Is John Galt?,34,Drama,ursidae,James Manera
4467,Before I Go to Sleep,39,Drama,whippowill,Rowan Joffe
4468,Beyond the Lights,65,Drama,silurid,Gina Prince-Bythewood
4469,Big Eyes,28,Biography,bardiche,Tim Burton
4470,Big Hero 6,82,Action,logicists,Don Hall
4471,Birdman or (The Unexpected Virtue of Ignorance),39,Comedy,parroter,Alejandro G. IÃ±Ã¡rritu
4472,Black or White,29,Drama,hell-rake,Mike Binder
4473,Blended,51,Comedy,triphylite,Frank Coraci
4474,Born to Fly: Elizabeth Streb vs. Gravity,74,Action,distancy,Catherine Gund
4475,Boyhood,32,Drama,spinnies,Richard Linklater
4476,Brick Mansions,23,Action,resmethrin,Camille Delamarre
4477,Captain America: The Winter Soldier,97,Action,angledozer,Anthony Russo
4478,Dawn of the Planet of the Apes,6,Action,ethoxylate,Matt Reeves
4479,Deliver Us from Evil,98,Horror,ursidae,Scott Derrickson
4480,Desert Dancer,64,Biography,whippowill,Richard Raymond
4481,Devil's Due,43,Horror,silurid,Matt Bettinelli-Olpin
4482,Divergent,56,Adventure,bardiche,Neil Burger
4483,Dolphin Tale 2,37,Drama,logicists,Charles Martin Smith
4484,Dracula Untold,54,Action,parroter,Gary Shore
4485,Draft Day,60,Drama,hell-rake,Ivan Reitman
4486,Dumb and Dumber To,70,Comedy,triphylite,Bobby Farrelly
4487,Earth to Echo,86,Adventure,distancy,Dave Green
4488,Edge of Tomorrow,49,Action,spinnies,Doug Liman
4489,Endless Love,74,Drama,resmethrin,Shana Feste
4490,Escobar: Paradise Lost,19,Crime,angledozer,Andrea Di Stefano
4491,Exodus: Gods and Kings,64,Action,ethoxylate,Ridley Scott
4492,Falcon Rising,82,Action,ursidae,Ernie Barbarash
4493,Fury,4,Action,whippowill,David Ayer
4494,Futuro Beach,33,Drama,silurid,Karim AÃ¯nouz
4495,Get on Up,12,Biography,bardiche,Tate Taylor
4496,Gone Girl,77,Crime,logicists,David Fincher
4497,Guardians of the Galaxy,26,Action,parroter,James Gunn
4498,Happy Christmas,12,Comedy,hell-rake,Joe Swanberg
4499,Heaven Is for Real,56,Biography,triphylite,Randall Wallace
4500,Hercules,74,Action,distancy,Brett Ratner
4501,Horrible Bosses 2,12,Comedy,spinnies,Sean Anders
4502,How to Train Your Dragon 2,62,Action,resmethrin,Dean DeBlois
4503,"I, Frankenstein",21,Action,angledozer,Stuart Beattie
4504,If I Stay,92,Drama,ethoxylate,R.J. Cutler
4505,Inherent Vice,51,Comedy,ursidae,Paul Thomas Anderson
4506,Interstellar,11,Adventure,whippowill,Christopher Nolan
4507,Into the Storm,23,Action,silurid,Steven Quale
4508,Into the Woods,61,Adventure,bardiche,Rob Marshall
4509,It Follows,12,Horror,logicists,David Robert Mitchell
4510,Jack Ryan: Shadow Recruit,69,Action,parroter,Kenneth Branagh
4511,Jersey Boys,98,Biography,hell-rake,Clint Eastwood
4512,Kill the Messenger,18,Biography,triphylite,Michael Cuesta
4513,Kung Fu Killer,24,Action,distancy,Teddy Chan
4514,Left Behind,11,Action,spinnies,Vic Armstrong
4515,Let's Be Cops,32,Comedy,resmethrin,Luke Greenfield
4516,Locker 13,88,Thriller,angledozer,Bruce Dellis
4517,Lucy,45,Action,ethoxylate,Luc Besson
4518,Maleficent,30,Action,ursidae,Robert Stromberg
4519,Million Dollar Arm,3,Biography,whippowill,Craig Gillespie
4520,Moms' Night Out,2,Comedy,silurid,Andrew Erwin
4521,Mr. Peabody & Sherman,5,Adventure,bardiche,Rob Minkoff
4522,Mr. Turner,81,Biography,logicists,Mike Leigh
4523,Muppets Most Wanted,44,Adventure,parroter,James Bobin
4524,Need for Speed,14,Action,hell-rake,Scott Waugh
4525,Neighbors,81,Comedy,triphylite,Nicholas Stoller
4526,Night at the Museum: Secret of the Tomb,37,Adventure,distancy,Shawn Levy
4527,Nightcrawler,77,Crime,spinnies,Dan Gilroy
4528,No Good Deed,84,Crime,resmethrin,Sam Miller
4529,Noah,92,Action,angledozer,Darren Aronofsky
4530,Non-Stop,85,Action,ethoxylate,Jaume Collet-Serra
4531,Not Cool,11,Comedy,ursidae,Shane Dawson
4532,Ouija,88,Fantasy,whippowill,Stiles White
4533,Paddington,89,Animation,silurid,Paul King
4534,Paranormal Activity: The Marked Ones,56,Fantasy,bardiche,Christopher Landon
4535,Penguins of Madagascar,78,Adventure,logicists,Eric Darnell
4536,Pompeii,56,Action,parroter,Paul W.S. Anderson
4537,Ride Along,67,Action,hell-rake,Tim Story
4538,Rio 2,95,Adventure,triphylite,Carlos Saldanha
4539,RoboCop,47,Action,distancy,JosÃ© Padilha
4540,Rosewater,4,Biography,spinnies,Jon Stewart
4541,Rudderless,81,Comedy,resmethrin,William H. Macy
4542,Sabotage,93,Action,angledozer,David Ayer
4543,Selma,81,Biography,ethoxylate,Ava DuVernay
4544,Seventh Son,14,Action,ursidae,Sergey Bodrov
4545,Sex Tape,93,Comedy,whippowill,Jake Kasdan
4546,Sin City: A Dame to Kill For,95,Action,silurid,Frank Miller
4547,Skin Trade,43,Action,bardiche,Ekachai Uekrongtham
4548,Son of God,82,Biography,logicists,Christopher Spencer
4549,Song One,1,Drama,parroter,Kate Barker-Froyland
4550,St. Vincent,37,Comedy,hell-rake,Theodore Melfi
4551,Still Alice,52,Drama,triphylite,Richard Glatzer
4552,Taken 3,92,Action,distancy,Olivier Megaton
4553,Tammy,43,Comedy,spinnies,Ben Falcone
4554,Teenage Mutant Ninja Turtles,12,Action,resmethrin,Jonathan Liebesman
4555,That Awkward Moment,14,Comedy,angledozer,Tom Gormican
4556,The Amazing Spider-Man 2,41,Action,ethoxylate,Marc Webb
4557,The Best of Me,90,Drama,ursidae,Michael Hoffman
4558,The Book of Life,56,Adventure,whippowill,Jorge R. GutiÃ©rrez
4559,The Boxtrolls,37,Adventure,silurid,Graham Annable
4560,The Equalizer,41,Action,bardiche,Antoine Fuqua
4561,The Expendables 3,63,Action,logicists,Patrick Hughes
4562,The Fault in Our Stars,32,Drama,parroter,Josh Boone
4563,The Gambler,7,Crime,hell-rake,Rupert Wyatt
4564,The Giver,46,Drama,triphylite,Phillip Noyce
4565,The Grand Budapest Hotel,29,Adventure,distancy,Wes Anderson
4566,The Hobbit: The Battle of the Five Armies,34,Adventure,spinnies,Peter Jackson
4567,The Homesman,39,Drama,resmethrin,Tommy Lee Jones
4568,The Hundred-Foot Journey,65,Comedy,angledozer,Lasse HallstrÃ¶m
4569,The Hunger Games: Mockingjay - Part 1,28,Adventure,ethoxylate,Francis Lawrence
4570,The Imitation Game,82,Biography,ursidae,Morten Tyldum
4571,The Interview,39,Comedy,whippowill,Evan Goldberg
4572,The Judge,29,Crime,silurid,David Dobkin
4573,The Legend of Hercules,51,Action,bardiche,Renny Harlin
4574,The Lego Movie,74,Action,logicists,Phil Lord
4575,The Maze Runner,32,Action,parroter,Wes Ball
4576,The Monuments Men,23,Drama,hell-rake,George Clooney
4577,The November Man,97,Action,triphylite,Roger Donaldson
4578,The Nut Job,6,Adventure,distancy,Peter Lepeniotis
4579,The Other Woman,98,Comedy,spinnies,Nick Cassavetes
4580,The Purge: Anarchy,64,Action,resmethrin,James DeMonaco
4581,The Theory of Everything,43,Biography,angledozer,James Marsh
4582,The Water Diviner,56,Drama,ethoxylate,Russell Crowe
4583,Think Like a Man Too,37,Comedy,ursidae,Tim Story
4584,This Is Where I Leave You,54,Comedy,whippowill,Shawn Levy
4585,Top Five,60,Comedy,silurid,Chris Rock
4586,Top Spin,70,Documentary,bardiche,Sara Newens
4587,Transcendence,86,Drama,logicists,Wally Pfister
4588,Transformers: Age of Extinction,49,Action,parroter,Michael Bay
4589,Tusk,74,Comedy,hell-rake,Kevin Smith
4590,Unbroken,19,Biography,triphylite,Angelina Jolie Pitt
4591,Unfriended,64,Horror,distancy,Levan Gabriadze
4592,When the Game Stands Tall,82,Drama,spinnies,Thomas Carter
4593,While We're Young,4,Comedy,resmethrin,Noah Baumbach
4594,Whiplash,33,Drama,angledozer,Damien Chazelle
4595,Wild,12,Adventure,ethoxylate,Jean-Marc VallÃ©e
4596,Winter's Tale,77,Drama,ursidae,Akiva Goldsman
